CUST_ID,AUM_AMT,DATE_OF_BIRTH,YEARLYINCOMELEVEL,CNTY_CD
ID12141,20649,38,25.0,06
ID15063,0,38,25.0,12
ID7902,3773,38,25.0,12
ID645,598,38,25.0,12
ID16414,105874,38,126.0,12
ID7706,413805,38,126.0,12
ID11182,20087,38,25.0,12
ID18832,89,38,25.0,12
ID29105,110803,38,126.0,12
ID8498,46996,38,126.0,12
ID22093,99,38,25.0,12
ID9899,5930558,38,25.0,12
ID24097,32616,38,126.0,12
ID3894,11166,38,25.0,12
ID17062,587346,38,126.0,12
ID24956,38237,38,25.0,12
ID14988,620952,38,25.0,12
ID11457,77317,38,126.0,12
ID905,352,38,25.0,12
ID7344,263045,38,25.0,12
ID18717,3049,38,126.0,12
ID12657,95175,38,25.0,12
ID18175,34545,38,25.0,12
ID23438,7666,38,350.0,12
ID26881,537855,38,25.0,12
ID27708,305542,38,25.0,12
ID12989,294513,38,126.0,12
ID12262,19009,38,25.0,12
ID10469,15022,38,25.0,12
ID7743,20820,38,126.0,12
ID15237,2051,38,,12
ID2013,680343,38,25.0,12
ID26618,28690,38,126.0,12
ID11594,25459,38,25.0,12
ID23519,495,38,25.0,12
ID12031,1246727,38,126.0,12
ID1817,5154,38,126.0,12
ID1516,130,38,126.0,12
ID3392,4365,38,25.0,12
ID8788,25,38,126.0,12
ID15146,815838,38,126.0,12
ID18919,0,38,126.0,12
ID26530,38200,38,25.0,12
ID25708,494220,38,126.0,12
ID24120,112558,38,126.0,12
ID21683,2751,39,126.0,12
ID7912,206370,39,25.0,12
ID13142,17962,39,750.0,12
ID18251,2273,39,25.0,12
ID6772,1965355,39,126.0,12
ID9357,369890,39,25.0,12
ID25341,52258,39,25.0,12
ID22290,75,39,25.0,12
ID28785,1762127,39,126.0,12
ID9088,304123,39,126.0,12
ID27118,22,39,25.0,12
ID9289,320441,39,126.0,12
ID25304,123336,39,126.0,12
ID25999,9273,39,126.0,12
ID21328,1549,39,25.0,12
ID25411,51039,39,126.0,12
ID20832,12092,39,126.0,12
ID20792,339955,39,126.0,12
ID17284,68246,39,126.0,12
ID26454,3014,39,25.0,12
ID25822,77578,39,25.0,12
ID25718,22499,39,126.0,12
ID23779,1695,39,126.0,12
ID10019,610,39,25.0,12
ID9303,12870,39,,12
ID7092,17950,39,126.0,12
ID4287,20025,39,126.0,12
ID15931,5431,39,126.0,12
ID25296,1684,39,126.0,12
ID22816,3801,39,126.0,12
ID29391,2013,39,126.0,12
ID19777,426170,39,126.0,12
ID10552,418923,39,126.0,12
ID20785,66933,39,25.0,12
ID17177,34,39,126.0,12
ID8277,280478,39,25.0,12
ID22187,98500,39,25.0,12
ID9622,0,39,25.0,12
ID28828,0,39,25.0,12
ID2334,25279,39,25.0,12
ID26975,363394,39,25.0,12
ID20651,33,39,126.0,12
ID12209,10227,39,126.0,12
ID80,59680,39,126.0,12
ID9669,14393,39,126.0,12
ID1207,899,39,126.0,12
ID11132,2737,39,126.0,12
ID11979,888528,39,126.0,12
ID4100,367089,39,25.0,12
ID16216,258633,39,126.0,12
ID26226,0,39,126.0,12
ID24661,3132794,39,25.0,12
ID26707,22201,39,25.0,12
ID13013,10126,39,25.0,12
ID7930,174996,39,126.0,12
ID25124,77273,39,126.0,12
ID11468,69600,39,,12
ID21564,51165,39,25.0,12
ID1685,30434,39,126.0,12
ID8256,261,39,25.0,12
ID19476,949927,39,126.0,12
ID7305,145578,39,126.0,12
ID9884,20653,39,25.0,12
ID18629,11562,39,126.0,12
ID7543,36,39,126.0,12
ID8231,232379,39,350.0,12
ID13305,1464,39,25.0,12
ID2431,1173702,39,126.0,12
ID4644,122528,39,126.0,12
ID9662,14316,39,126.0,12
ID27102,17,39,25.0,12
ID18132,10882,39,25.0,12
ID24326,437953,39,126.0,12
ID29797,112624,39,25.0,12
ID11265,31608,39,25.0,12
ID27710,50735,39,25.0,12
ID25245,12308,39,126.0,12
ID23102,1508,39,126.0,12
ID20037,546,39,25.0,12
ID19768,478,39,126.0,12
ID22962,330934,39,126.0,12
ID19827,238734,39,126.0,12
ID28592,70340,39,25.0,12
ID14885,1035,39,350.0,12
ID11111,488,39,126.0,12
ID25696,66,39,25.0,12
ID3029,56,39,25.0,12
ID7332,751204,39,25.0,12
ID13242,468348,39,126.0,12
ID27618,30871,39,126.0,12
ID18330,9487,39,350.0,12
ID8315,5539,39,25.0,12
ID29131,11030,39,25.0,12
ID6797,1127043,39,25.0,12
ID12401,25757,39,126.0,12
ID9243,63142,39,25.0,12
ID27234,144467,39,126.0,12
ID25841,15849,39,126.0,12
ID5083,323656,39,25.0,12
ID5531,299533,39,126.0,12
ID21544,203097,39,126.0,12
ID11227,386652,39,126.0,12
ID789,177803,39,25.0,12
ID12435,105880,39,126.0,12
ID16982,1120,39,25.0,12
ID10839,0,39,25.0,12
ID5390,3470051,39,,12
ID757,199205,39,,12
ID1087,16371,39,126.0,12
ID23962,2044520,39,126.0,12
ID21587,7497,39,126.0,12
ID28589,39717,39,25.0,12
ID4049,5647,39,25.0,12
ID9238,998,39,25.0,12
ID20012,2713775,39,,12
ID7365,265977,39,25.0,12
ID22010,17345,39,25.0,12
ID24134,364,39,25.0,12
ID12780,104427,39,126.0,12
ID7264,3836,39,350.0,12
ID12795,777441,39,126.0,12
ID24687,10815,39,126.0,12
ID21431,0,39,350.0,12
ID22931,18294,39,126.0,12
ID9728,8578,39,126.0,12
ID15309,0,39,126.0,12
ID14293,82865,39,126.0,12
ID16416,73404,39,25.0,12
ID7030,22740,39,126.0,12
ID4034,68866,39,25.0,12
ID8348,3375116,39,126.0,12
ID83,128185,39,25.0,12
ID19409,125962,39,126.0,12
ID18075,1101,39,126.0,12
ID455,2008498,39,126.0,12
ID16247,33,39,25.0,12
ID13400,268185,39,126.0,12
ID14417,9161,39,25.0,12
ID3901,0,39,126.0,12
ID23915,90838,39,25.0,12
ID20685,716,39,25.0,12
ID6955,0,39,126.0,12
ID2980,334410,39,126.0,12
ID15641,1273,39,126.0,12
ID25433,3005113,39,,12
ID25278,1081085,39,126.0,12
ID6995,108570,39,126.0,12
ID18435,33279,39,350.0,12
ID2905,18631,39,25.0,12
ID18472,10194,39,25.0,12
ID3665,5167,39,126.0,12
ID358,4673924,39,126.0,12
ID15334,1113696,39,126.0,12
ID15776,5772,39,25.0,12
ID6309,0,39,126.0,12
ID13273,1620417,39,126.0,12
ID11332,1568647,39,126.0,12
ID11483,61897,39,25.0,12
ID29109,131353,39,,12
ID19324,94249,39,126.0,12
ID14426,112634,39,25.0,12
ID8030,520917,39,126.0,12
ID29141,197446,39,126.0,12
ID7350,79448,39,126.0,12
ID18904,11851,39,126.0,12
ID28650,492,39,126.0,12
ID29113,393,39,126.0,12
ID3461,380,39,126.0,12
ID5417,4,39,25.0,12
ID18170,1263092,39,126.0,12
ID26490,9465,39,126.0,12
ID8162,1034751,39,126.0,12
ID2361,703727,39,126.0,12
ID18668,64904,39,25.0,12
ID21686,30334,39,25.0,12
ID6106,24279,39,25.0,12
ID18466,284031,39,350.0,12
ID23736,99,39,25.0,12
ID4524,3024,39,126.0,12
ID3136,90056,39,25.0,12
ID18103,420134,39,126.0,12
ID19925,149867,39,126.0,12
ID15096,16585,39,126.0,12
ID1478,4248810,39,350.0,12
ID25564,54667,39,126.0,12
ID8563,1037,39,25.0,12
ID6852,728431,39,126.0,12
ID21791,368865,39,126.0,12
ID23660,40006,39,126.0,12
ID19049,357604,39,126.0,12
ID5562,21827,39,25.0,12
ID25427,6264,39,25.0,12
ID575,4502960,39,25.0,12
ID10369,270010,39,126.0,12
ID13866,16355,39,126.0,12
ID7833,1019845,39,25.0,12
ID26994,8627,39,126.0,12
ID21044,1153,39,25.0,12
ID797,706,39,25.0,12
ID27283,8509,39,126.0,12
ID5924,1238881,39,126.0,12
ID6776,1204068,39,126.0,12
ID20710,23826,39,350.0,12
ID3685,3207,39,126.0,12
ID5222,17142,39,25.0,12
ID15093,546,39,126.0,12
ID2080,6723,39,126.0,12
ID8545,5623,39,126.0,12
ID5909,77,39,126.0,12
ID4373,4194546,39,350.0,12
ID6720,186669,39,25.0,12
ID14595,2388,39,25.0,12
ID16456,14511,39,126.0,12
ID6334,408077,39,126.0,12
ID3115,191209,39,25.0,12
ID14394,18703469,39,350.0,12
ID21489,263582,39,350.0,12
ID12053,8718,39,126.0,12
ID3821,111792,39,126.0,12
ID1586,83891,39,25.0,12
ID18548,63346,39,350.0,12
ID24177,9622,39,126.0,12
ID10347,9439,39,25.0,12
ID25258,3069,39,,12
ID29355,107083,39,25.0,12
ID6041,39018,39,126.0,12
ID5044,10,39,126.0,12
ID29161,794971,39,,12
ID23994,1704727,39,126.0,12
ID29231,18915,39,25.0,12
ID9249,15666,39,126.0,12
ID19006,950,39,126.0,12
ID11697,46363,39,126.0,01
ID5571,118120,39,126.0,12
ID256,33178,39,,12
ID20454,20558,39,126.0,12
ID15527,27155,39,25.0,12
ID7196,18657,39,25.0,12
ID19355,136169,39,126.0,12
ID15208,28269,39,25.0,12
ID21517,9961,39,126.0,12
ID17395,4117,39,25.0,12
ID45,8555,39,126.0,12
ID14715,48432,39,25.0,12
ID14435,665260,39,126.0,12
ID3294,66293,39,126.0,12
ID26833,4882969,39,126.0,12
ID4833,1088009,39,25.0,12
ID27121,119902,39,25.0,12
ID25888,44284,39,126.0,12
ID15600,32209,39,25.0,12
ID23083,4,39,25.0,12
ID24068,127,39,25.0,12
ID12816,66120,39,126.0,12
ID27085,78695,39,25.0,12
ID27931,4323,39,25.0,12
ID2344,2201,39,126.0,12
ID23861,270233,39,25.0,12
ID6884,0,39,25.0,12
ID413,428719,39,126.0,12
ID16930,381817,39,126.0,12
ID4210,27856,39,25.0,12
ID382,2322930,39,126.0,12
ID28898,171499,39,126.0,12
ID9675,19528,39,126.0,12
ID9097,8305,39,126.0,12
ID29239,4505,39,126.0,12
ID587,2097,39,126.0,12
ID18890,111296,39,25.0,12
ID7249,0,39,25.0,12
ID10975,622226,39,126.0,12
ID14375,41769,39,126.0,12
ID4518,288717,39,126.0,12
ID15103,23312,39,25.0,12
ID25971,4145,39,126.0,12
ID17985,3562,39,126.0,12
ID16389,329768,39,126.0,12
ID5831,302091,39,25.0,12
ID1611,191966,39,126.0,12
ID5273,123818,39,126.0,12
ID9540,42277,39,25.0,12
ID3163,27005,39,25.0,12
ID22733,151,39,126.0,12
ID22543,604045,39,126.0,12
ID11374,6089,39,25.0,12
ID6983,3724702,39,25.0,12
ID21391,96126,39,350.0,12
ID28696,19719,39,126.0,12
ID9578,439923,39,126.0,12
ID26270,169528,39,126.0,12
ID26071,3121,39,25.0,12
ID2316,872348,39,25.0,12
ID4944,36964,39,126.0,12
ID15036,102,39,25.0,12
ID8137,0,39,126.0,12
ID7824,142114,39,126.0,12
ID5578,392,39,25.0,12
ID28179,243713,39,25.0,12
ID27239,1835,39,126.0,12
ID12923,4169958,39,25.0,12
ID8029,271051,39,126.0,12
ID20816,985,39,25.0,12
ID22284,14412,39,25.0,12
ID25406,56096,39,126.0,12
ID22929,22032,39,126.0,12
ID7573,5611,39,25.0,12
ID16039,547635,39,25.0,12
ID28467,91469,39,25.0,12
ID25186,2068,39,25.0,12
ID6270,31186,39,25.0,12
ID16051,19046,39,25.0,12
ID5720,89586,39,126.0,12
ID27629,29238,39,126.0,12
ID7367,16661,39,25.0,12
ID8194,227894,39,25.0,12
ID17006,25687,39,126.0,12
ID19243,0,39,25.0,12
ID25674,1666623,39,126.0,12
ID5759,138673,39,126.0,12
ID14329,822,39,25.0,12
ID21355,24,39,126.0,12
ID10408,785457,39,126.0,12
ID13912,96446,39,126.0,12
ID28780,20478,39,25.0,12
ID3451,1598382,39,,12
ID13619,91545,39,25.0,12
ID6018,189,39,126.0,12
ID5019,3174196,39,25.0,12
ID2704,1108689,39,25.0,12
ID19326,129870,39,25.0,12
ID25533,4148,39,126.0,12
ID19019,155688,39,25.0,12
ID380,17689,39,25.0,12
ID24706,3,39,25.0,12
ID13131,38377,39,126.0,12
ID26667,3531,39,25.0,12
ID1225,2180,39,25.0,12
ID17941,170747,39,25.0,12
ID7530,139097,39,25.0,12
ID14257,17004,39,25.0,12
ID19915,4526430,39,350.0,12
ID16273,150135,39,126.0,14
ID11588,1438918,39,25.0,12
ID18680,5684,39,25.0,12
ID20166,10388,39,350.0,12
ID10117,253209,39,126.0,12
ID10478,67068,39,25.0,12
ID4304,39268,39,25.0,12
ID21212,4236,39,126.0,12
ID3972,0,39,25.0,12
ID19839,43042,39,25.0,12
ID24549,4369,39,25.0,12
ID9763,27951,39,126.0,12
ID10514,4298364,39,126.0,12
ID29372,1042583,39,126.0,12
ID16397,489918,39,126.0,12
ID1972,77889,39,126.0,12
ID15377,738,39,126.0,12
ID4176,72,39,25.0,12
ID4967,825935,39,126.0,12
ID25026,330020,39,126.0,12
ID9010,288515,39,126.0,12
ID29322,282426,39,126.0,12
ID13052,167280,39,126.0,12
ID23597,735011,39,126.0,12
ID12935,24,39,126.0,12
ID21319,8389817,39,350.0,12
ID3799,3933,39,25.0,12
ID9817,10006119,39,126.0,12
ID20150,2717380,39,25.0,12
ID29103,125478,39,126.0,12
ID873,0,39,350.0,12
ID27543,5702462,39,126.0,12
ID7698,872044,39,126.0,12
ID15863,377410,39,126.0,12
ID7494,315538,39,25.0,12
ID9586,65227,39,126.0,12
ID17554,37693,39,126.0,12
ID21483,156172,39,,
ID20859,35321,39,126.0,12
ID24850,2004263,39,126.0,12
ID12919,799713,39,126.0,12
ID23838,689879,39,126.0,12
ID10451,1507620,39,126.0,12
ID10297,65642,39,126.0,12
ID4037,128548,39,126.0,12
ID18432,0,39,25.0,12
ID3672,745767,39,25.0,12
ID5397,87812,39,25.0,12
ID10702,20159,39,25.0,12
ID6418,80731,39,126.0,12
ID16722,70717,39,25.0,12
ID20003,4621599,39,25.0,12
ID29714,325698,39,126.0,12
ID2924,3075252,39,126.0,12
ID23897,557885,39,25.0,12
ID13048,32537,39,126.0,12
ID16588,4664510,39,126.0,12
ID19943,577748,39,126.0,12
ID4080,1016031,39,25.0,12
ID1993,597264,39,25.0,12
ID10078,541440,39,126.0,12
ID11041,502,39,126.0,12
ID17427,399295,39,25.0,12
ID28469,41908,39,126.0,12
ID3734,69087,39,126.0,12
ID25034,162896,39,126.0,12
ID7682,3395,39,25.0,12
ID26284,57172,39,25.0,12
ID21193,92071,39,25.0,12
ID21291,2658995,39,126.0,12
ID7642,104556,39,126.0,12
ID15571,54974,39,126.0,12
ID3289,3,39,25.0,12
ID17142,1171725,39,126.0,12
ID2654,93745,39,25.0,12
ID23489,31325,39,25.0,12
ID21795,19802,39,126.0,12
ID7939,2354582,39,350.0,12
ID13724,172625,39,126.0,12
ID173,44902,39,126.0,12
ID20588,25979,39,126.0,12
ID29029,11483,39,126.0,12
ID24017,4017,39,25.0,12
ID8322,1110,39,126.0,12
ID5394,5456445,39,1000.0,12
ID14859,579476,39,25.0,12
ID9215,1969693,39,126.0,12
ID2562,1151647,39,25.0,12
ID28558,539885,39,126.0,12
ID23224,92964,39,25.0,12
ID4773,40588,39,25.0,12
ID9959,7829923,39,126.0,12
ID16294,96873,39,126.0,12
ID21369,4051,39,126.0,12
ID16628,47628,39,25.0,12
ID10730,3107463,39,25.0,12
ID19941,12010,39,126.0,12
ID21678,143802,39,350.0,12
ID25551,62400,39,126.0,12
ID13143,802464,39,25.0,12
ID22404,871671,39,126.0,12
ID18059,81501,39,126.0,12
ID1886,56809,39,126.0,12
ID21215,284116,39,25.0,12
ID16480,3284,39,126.0,12
ID23782,487,39,25.0,12
ID9183,84327,39,25.0,12
ID17967,1158765,39,25.0,12
ID26783,216734,39,25.0,12
ID19320,12223,39,25.0,12
ID7526,890,39,25.0,12
ID8342,314136,39,25.0,12
ID15786,1600,39,25.0,12
ID26120,796336,39,126.0,12
ID286,5337304,39,126.0,12
ID694,15410,39,126.0,12
ID23959,7779,39,126.0,12
ID14955,51,39,25.0,12
ID13261,8,39,25.0,12
ID21490,18077,39,126.0,12
ID25874,310224,39,126.0,12
ID16894,85642,39,126.0,12
ID3746,84,39,25.0,12
ID4250,6166,39,126.0,12
ID3450,56041,39,126.0,12
ID27362,81,39,25.0,12
ID25909,37277,39,25.0,12
ID23185,58,39,126.0,12
ID22759,16880,39,126.0,12
ID8566,8106,39,25.0,12
ID21742,647040,39,126.0,12
ID23464,85205,39,25.0,12
ID8698,33848,39,126.0,12
ID16923,623219,39,350.0,12
ID25530,12941,39,126.0,12
ID27833,3564,39,126.0,12
ID22867,92391,39,25.0,12
ID2055,5680,39,126.0,12
ID13973,0,39,126.0,12
ID777,57862,39,126.0,12
ID10507,4382,39,25.0,12
ID8272,310074,39,25.0,12
ID20214,122414,39,25.0,12
ID12187,70161,39,25.0,12
ID12412,1240014,39,126.0,12
ID13049,73467,39,126.0,12
ID18352,37850,39,126.0,12
ID20906,21981,39,126.0,12
ID12087,126859,39,126.0,12
ID8073,30917,39,25.0,12
ID28651,4294,39,126.0,12
ID22545,141094,39,126.0,12
ID5890,51409,39,126.0,12
ID8039,780702,39,25.0,12
ID4289,161781,39,126.0,12
ID26649,777,39,126.0,12
ID18532,0,39,25.0,12
ID28892,14339,39,126.0,12
ID15562,115354,39,25.0,12
ID11651,32731,39,25.0,12
ID19822,143230,39,25.0,12
ID3356,62144,39,25.0,12
ID18983,12233,39,25.0,12
ID3956,5035045,39,25.0,12
ID22113,1445939,39,126.0,12
ID20247,53,39,126.0,12
ID26960,0,39,25.0,12
ID27540,5738,39,25.0,12
ID2947,2528922,39,350.0,12
ID20077,7388,39,126.0,12
ID24598,4081,39,126.0,12
ID28220,10684,39,25.0,12
ID4201,0,39,25.0,12
ID13822,11017,39,25.0,12
ID15927,35766,39,25.0,12
ID2307,9879054,39,126.0,12
ID24380,626440,39,25.0,12
ID18377,361,39,126.0,12
ID5221,1089872,39,126.0,12
ID19064,44320,39,126.0,12
ID17903,395,39,25.0,12
ID17446,623785,39,126.0,12
ID6200,461247,39,25.0,12
ID21013,54270,39,126.0,12
ID22731,9992,39,25.0,12
ID28359,499,39,126.0,12
ID12643,11807,39,126.0,12
ID23249,547,39,25.0,12
ID24506,362,39,25.0,12
ID13676,1213025,39,126.0,12
ID14328,286568,39,126.0,12
ID22956,21372,39,25.0,12
ID22,5816567,39,126.0,12
ID5636,1360669,39,126.0,12
ID18293,330,39,126.0,12
ID8831,31013,39,126.0,12
ID10260,1625,39,25.0,12
ID3730,630293,39,25.0,12
ID24396,548013,39,25.0,12
ID397,7514,39,126.0,12
ID771,26323,39,25.0,12
ID18443,3454,39,126.0,12
ID3895,215664,39,126.0,12
ID26878,31543,39,126.0,12
ID28907,680136,39,25.0,12
ID13896,64440,39,126.0,12
ID18120,644,39,25.0,12
ID3415,62698,39,126.0,12
ID1989,169,39,126.0,12
ID2802,17716,39,126.0,12
ID12347,384367,39,126.0,12
ID9619,38098,39,126.0,12
ID8292,26138,39,126.0,12
ID5501,783,39,126.0,12
ID5763,10459,39,25.0,12
ID19181,2038,39,126.0,12
ID3023,1156815,39,126.0,12
ID18148,19201,39,25.0,12
ID27235,371208,39,126.0,12
ID4717,4954,39,126.0,12
ID19137,6838624,40,126.0,12
ID2216,806556,40,350.0,12
ID7440,643029,40,25.0,12
ID12006,40922,40,25.0,12
ID776,1660,40,25.0,12
ID18347,9771,40,126.0,12
ID7771,62532,40,25.0,12
ID21360,2498,40,126.0,12
ID15533,30501,40,126.0,12
ID840,40130,40,126.0,12
ID14336,84904,40,25.0,12
ID13016,9123,40,25.0,12
ID14308,7260,40,25.0,12
ID6796,275370,40,25.0,12
ID12316,54096,40,126.0,12
ID3441,4112,40,126.0,12
ID3209,135,40,126.0,12
ID17181,245596,40,25.0,12
ID18386,35471,40,126.0,12
ID5088,5551646,40,126.0,12
ID3382,3644549,40,126.0,12
ID19539,228590,40,25.0,12
ID24364,51058,40,126.0,12
ID10136,7091260,40,126.0,12
ID795,4337,40,126.0,12
ID14822,1414,40,25.0,12
ID20730,26936,40,25.0,12
ID741,0,40,126.0,12
ID21962,850289,40,25.0,12
ID9450,207371,40,25.0,12
ID11120,95381,40,350.0,12
ID19109,7403,40,126.0,12
ID24052,17176,40,126.0,12
ID11553,1093,40,25.0,12
ID23852,395167,40,25.0,12
ID4026,133690,40,126.0,12
ID11891,118443,40,126.0,12
ID15978,92578,40,25.0,12
ID14201,0,40,,12
ID27853,2393978,40,25.0,12
ID8484,30678,40,126.0,12
ID4853,9507,40,25.0,12
ID28072,36026,40,126.0,12
ID4264,8688,40,126.0,12
ID26476,2065,40,126.0,12
ID28798,5226,40,25.0,12
ID23898,98,40,126.0,12
ID21245,2517843,40,25.0,12
ID27125,723503,40,126.0,12
ID11491,10040,40,126.0,12
ID13775,3836301,40,126.0,12
ID23171,34110,40,25.0,12
ID10207,361,40,126.0,12
ID6434,20655,40,25.0,12
ID5234,5967,40,25.0,12
ID25669,44437,40,126.0,12
ID1321,30147,40,126.0,12
ID15355,72,40,126.0,12
ID2305,207,40,126.0,12
ID3802,53338,40,126.0,12
ID21851,1054,40,25.0,12
ID16302,30515,40,25.0,12
ID19686,1223316,40,126.0,12
ID29290,185533,40,25.0,12
ID4310,326520,40,126.0,12
ID11556,73663,40,126.0,12
ID9534,51189,40,126.0,12
ID23260,34265,40,126.0,12
ID5148,170680,40,126.0,12
ID12295,14304,40,126.0,12
ID9939,5617,40,126.0,12
ID3493,125916,40,126.0,12
ID7364,9281,40,25.0,12
ID20402,8343,40,25.0,12
ID26135,507,40,25.0,12
ID8938,62774,40,126.0,12
ID5579,12883,40,25.0,12
ID29774,28970,40,25.0,12
ID1362,982,40,25.0,12
ID23530,502732,40,25.0,12
ID1345,23046,40,126.0,12
ID14245,15756,40,126.0,12
ID11448,16162,40,126.0,12
ID26536,16050,40,126.0,12
ID23064,2722909,40,126.0,12
ID19429,11824,40,25.0,12
ID29150,189776,40,126.0,12
ID25443,110252,40,25.0,12
ID2875,30654,40,126.0,12
ID17560,375908,40,126.0,12
ID14,85128,40,25.0,12
ID7425,52,40,25.0,12
ID11573,6239,40,126.0,12
ID14647,10018,40,126.0,12
ID23406,9544,40,25.0,12
ID16191,9046,40,126.0,12
ID4539,5280,40,126.0,12
ID5375,452612,40,25.0,12
ID10540,51665,40,,12
ID7801,997,40,126.0,12
ID22987,726726,40,126.0,12
ID22771,32419,40,25.0,12
ID14461,1023128,40,126.0,12
ID1828,50425,40,126.0,12
ID11459,10212,40,25.0,12
ID4319,7711,40,25.0,12
ID10569,5362,40,25.0,12
ID14081,113821,40,126.0,12
ID22445,28791,40,25.0,12
ID7082,992324,40,126.0,12
ID19285,79160,40,25.0,12
ID15759,44179,40,126.0,12
ID7717,0,40,25.0,12
ID28000,2214277,40,126.0,12
ID25796,160418,40,126.0,12
ID27340,150517,40,126.0,12
ID28318,9786972,40,750.0,12
ID4614,61673,40,126.0,12
ID24589,2340408,40,126.0,12
ID27486,2302158,40,126.0,12
ID22893,63631,40,126.0,12
ID10138,2201,40,126.0,12
ID15147,91193,40,25.0,12
ID3227,619171,40,126.0,12
ID16764,7169,40,25.0,12
ID16852,2483,40,126.0,12
ID22563,110,40,25.0,12
ID29571,711,40,126.0,12
ID22708,98,40,126.0,12
ID7564,125240,40,,12
ID22162,140,40,25.0,12
ID13641,258747,40,126.0,12
ID24594,151117,40,126.0,12
ID7151,4654389,40,126.0,12
ID26450,313603,40,25.0,12
ID12500,33300,40,25.0,12
ID21696,900,40,126.0,12
ID23846,171,40,126.0,12
ID15893,43915,40,126.0,12
ID9548,987,40,25.0,12
ID26602,7446,40,126.0,12
ID23486,5441,40,25.0,12
ID27608,4915,40,126.0,12
ID24733,391952,40,25.0,12
ID2638,279761,40,25.0,12
ID19742,40055,40,25.0,12
ID15950,39688,40,25.0,12
ID14961,15880,40,126.0,12
ID13359,3323,40,25.0,12
ID10541,3250,40,25.0,12
ID19253,2516036,40,25.0,12
ID14625,967049,40,126.0,12
ID9666,122044,40,25.0,12
ID4191,6086540,40,25.0,12
ID4394,250076,40,25.0,12
ID12117,111107,40,25.0,12
ID9757,14222,40,126.0,12
ID21256,8015,40,126.0,12
ID21866,6735,40,,12
ID11505,60257,40,126.0,12
ID7935,273210,40,25.0,12
ID6606,515351,40,126.0,12
ID26483,243489,40,25.0,12
ID16328,103508,40,25.0,12
ID16905,1197,40,25.0,12
ID18320,57622,40,25.0,12
ID12676,17532,40,126.0,12
ID22180,217,40,25.0,12
ID543,525685,40,126.0,12
ID9240,383847,40,126.0,12
ID13478,175051,40,126.0,12
ID2831,1027,40,25.0,12
ID10175,772,40,25.0,12
ID2376,0,40,25.0,12
ID17265,68901,40,126.0,12
ID22130,1016,40,126.0,12
ID1540,71716,40,126.0,12
ID14334,14428,40,126.0,12
ID27500,81075,40,25.0,12
ID17747,3492,40,126.0,12
ID10546,347163,40,25.0,12
ID18193,42468,40,25.0,12
ID19805,95944,40,25.0,12
ID6518,17302,40,25.0,12
ID14663,7,40,126.0,12
ID15134,15363,40,25.0,12
ID24695,12132,40,126.0,12
ID6622,79258,40,25.0,12
ID25415,859719,40,126.0,12
ID21086,1360,40,126.0,12
ID10215,693146,40,25.0,12
ID12735,419503,40,25.0,12
ID14620,116317,40,126.0,12
ID11066,3905,40,25.0,12
ID485,3008217,40,25.0,12
ID5011,777246,40,126.0,12
ID12698,42580,40,126.0,12
ID19053,627,40,126.0,12
ID3056,443,40,126.0,12
ID1200,247653,40,126.0,12
ID14602,8162,40,126.0,12
ID20937,377843,40,25.0,12
ID19242,18683,40,126.0,12
ID24543,111,40,25.0,12
ID17003,38506,40,126.0,12
ID3510,1218,40,25.0,12
ID7816,86332,40,126.0,12
ID12258,26248,40,25.0,12
ID8296,12219,40,126.0,12
ID17031,10098,40,126.0,12
ID23729,9060,40,25.0,12
ID10952,5581,40,25.0,12
ID23065,32833,40,126.0,12
ID18404,21825636,40,25.0,12
ID13356,51700,40,25.0,12
ID3549,27253,40,126.0,12
ID9621,9409192,40,126.0,12
ID7571,3171696,40,126.0,12
ID8028,30028,40,126.0,12
ID19563,1234,40,126.0,12
ID24534,5492886,40,350.0,12
ID24295,266709,40,126.0,12
ID4555,17922,40,25.0,12
ID16888,0,40,126.0,12
ID2414,103183,40,126.0,12
ID17989,1056464,40,126.0,12
ID3049,148948,40,25.0,12
ID655,540,40,25.0,12
ID19023,1405,40,126.0,12
ID26274,2846857,40,126.0,12
ID3782,61434,40,350.0,12
ID10905,11550,40,126.0,12
ID10009,1666,40,25.0,12
ID27180,348,40,350.0,12
ID5679,0,40,25.0,12
ID29426,54895,40,25.0,12
ID15030,30245,40,350.0,12
ID12280,11250,40,126.0,12
ID19,7666,40,126.0,12
ID16366,11637,40,25.0,12
ID18073,224,40,126.0,12
ID20079,2469,40,,12
ID15959,0,40,25.0,12
ID8166,149753,40,25.0,12
ID1277,62051,40,25.0,12
ID15153,304865,40,126.0,12
ID3728,1350266,40,126.0,12
ID6712,109441,40,350.0,12
ID26986,57517,40,126.0,12
ID20927,67316,40,25.0,12
ID18833,54542,40,25.0,12
ID25560,9469,40,25.0,12
ID24545,212,40,25.0,12
ID16357,5048,40,126.0,12
ID25403,402337,40,25.0,12
ID22504,169320,40,25.0,12
ID7797,69799,40,126.0,12
ID5046,5982,40,126.0,12
ID23699,1524,40,25.0,12
ID1198,691,40,25.0,12
ID6878,49608,40,126.0,12
ID26641,1001205,40,126.0,12
ID20119,812896,40,126.0,12
ID12218,4995,40,126.0,12
ID25188,4297,40,25.0,12
ID5756,379,40,126.0,12
ID19983,9,40,,12
ID9864,154237,40,25.0,12
ID15740,12128,40,126.0,12
ID17543,8908,40,25.0,12
ID18490,5309,40,126.0,12
ID5334,463837,40,126.0,12
ID3642,31516,40,126.0,12
